recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,steam_purchase,received_for_free,review_cleaned,review_normalized
206758680,76561197977005357,0,2,86,5,en,Most atmospheric game ever made,1760499022,1760499022,True,0,0,0.5,True,False,atmospheric game ever made,atmospheric game ever made
206375883,76561198025186053,0,15,1811,0,en,"Peak Horror, Both the Remake and Original.",1760130076,1760130076,True,0,0,0.5,False,False,peak horror remake original,peak horror remake original
205997088,76561199802179383,0,4,1190,14,en,great game love this series now i cant wait for the silent hill 1 remake,1759707182,1759707182,True,0,0,0.5,True,False,great game love series cant wait silent hill remake,great game love series cannot wait silent hill remake
206543262,76561198028168912,229,10,51,0,en,DO NOT BUY IT! 50 min steam time = 5 times crash. It can be a good remake if you can play it.,1760272783,1760272783,False,0,0,0.4148783981800079,True,False,buy min steam time time crash good remake play,buy min steam time time crash good remake play
207982060,76561198064697606,606,200,913,913,en,This may be the best horror game ever made.,1761850167,1761850167,True,0,0,0.5,False,False,may best horror game ever made,may best horror game ever made
207553001,76561199483039939,0,2,5920,73,en,One of the best horror games I've ever played. 9.5/10,1761403560,1761403560,True,0,0,0.5,True,False,one best horror game ive ever played,one best horror game i have ever played
206564925,76561199811241664,35,2,1654,0,en,Game scary Game sad  Game really sad Game fix life,1760287416,1760287416,True,0,0,0.5,True,False,game scary game sad game really sad game fix life,game scary game sad game really sad game fix life
205658846,76561198974788305,186,7,905,0,en,I need SILENT HILL:Master Collection Version Vol.1,1759368274,1759368421,True,0,0,0.5,False,False,need silent hillmaster collection version vol,need silent hillmaster collection version vol
207017396,76561198795686281,0,1,1241,132,en,Definitely one of the best games I've played in a long time :>,1760802905,1760802905,True,3,0,0.5454545617103576,True,False,definitely one best game ive played long time,definitely one best game i have played long time
207785560,76561198087560268,0,6,1622,559,en,hands down the best game ever created,1761654915,1761654915,True,2,0,0.5400696992874146,False,False,hand best game ever created,hand best game ever created
207417717,76561198881263980,0,4,4276,632,en,Game laced with pure hatred and agony.,1761254929,1761254929,True,1,0,0.5238095521926879,True,False,game laced pure hatred agony,game laced pure hatred agony
207744272,76561198008997853,0,11,1286,1286,en,WOW is all I can say. A good wow by the way. An amazing wow. One of the best Wows around,1761598458,1761598458,True,0,0,0.5,False,False,wow say good wow way amazing wow one best wow around,wow say good wow way amazing wow one best wow around
207546058,76561197995328067,7390,81,1013,160,en,if the hole/toilet isnt big enough to jump in you at least put your whole arm in there...,1761398717,1761398717,True,0,0,0.5,False,False,holetoilet isnt big enough jump least put whole arm,holetoilet isnt big enough jump least put whole arm
206259707,76561199130303717,0,14,6137,340,en,I love this game. Still get jumped scared from time to time.,1760017656,1760017656,True,0,0,0.5,True,False,love game still get jumped scared time time,love game still get jumped scared time time
205954076,76561199195854687,58,14,1615,56,en,This town is full of monsters! How can you sit there and hit blinker?,1759673867,1759673867,True,1,0,0.503311276435852,True,False,town full monster sit hit blinker,town full monster sit hit blinker
206881900,76561198043208437,155,20,1447,0,en,"If there's a chance for Silent Hill 3 remake to be released, it will be a good reason to go on living.",1760647616,1760647616,True,0,0,0.5,True,False,there chance silent hill remake released good reason go living,there chance silent hill remake released good reason go living
206433105,76561198327899308,243,52,1231,0,en,"In my restless dreams, I see that town. Silent Hill. You promised me you'd take me there again someday. But because of me, you were never able to. Well, I'm alone there now…",1760182248,1760182248,True,0,0,0.5,True,False,restless dream see town silent hill promised youd take someday never able well im alone,restless dream see town silent hill promised youd take someday never able well i am alone
206268290,76561198164264125,445,7,1336,0,en,Very good atmosphere,1760024885,1760024885,True,0,0,0.5,True,False,good atmosphere,good atmosphere
206400002,76561199482216863,90,2,1094,0,en,it's not a video game - it's the bottomless melancholy,1760150584,1760150584,True,1,0,0.5238095521926879,True,False,video game bottomless melancholy,video game bottomless melancholy
